dictionary,degree,polynomial,support,coefficients,fail_X128,fail_X256,fail_X512,fail_training,fail_holdout,fail_all,fail_controls_all,false_positive,survives_all,first_holdout_counterexample
quadratic,2,2*q*q + 2*eta*jet_u + jet_u*jet_u,3,q*q:2;eta*jet_u:2;jet_u*jet_u:1,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=1065
quadratic,2,q*rho - 2*q*tau - 2*q*eta,3,q*rho:1;q*tau:-2;q*eta:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=253
quadratic,2,q*rho - 2*q*tau - q*eta,3,q*rho:1;q*tau:-2;q*eta:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=456
quadratic,2,q*rho - 2*q*tau + q*eta,3,q*rho:1;q*tau:-2;q*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=862
quadratic,2,q*rho - 2*q*tau + 2*q*eta,3,q*rho:1;q*tau:-2;q*eta:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1065
quadratic,2,q*rho - q*tau - 2*q*eta,3,q*rho:1;q*tau:-1;q*eta:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=810
quadratic,2,q*rho - q*tau - q*eta,3,q*rho:1;q*tau:-1;q*eta:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1013
quadratic,2,q*rho - q*tau + q*eta,3,q*rho:1;q*tau:-1;q*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=190
quadratic,2,q*rho - q*tau + 2*q*eta,3,q*rho:1;q*tau:-1;q*eta:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=393
quadratic,2,q*rho + q*tau - 2*q*eta,3,q*rho:1;q*tau:1;q*eta:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=695
quadratic,2,q*rho + q*tau - q*eta,3,q*rho:1;q*tau:1;q*eta:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=898
quadratic,2,q*rho + q*tau + q*eta,3,q*rho:1;q*tau:1;q*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=75
quadratic,2,q*rho + q*tau + 2*q*eta,3,q*rho:1;q*tau:1;q*eta:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=278
quadratic,2,q*rho + 2*q*tau - 2*q*eta,3,q*rho:1;q*tau:2;q*eta:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=23
quadratic,2,q*rho + 2*q*tau - q*eta,3,q*rho:1;q*tau:2;q*eta:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=226
quadratic,2,q*rho + 2*q*tau + q*eta,3,q*rho:1;q*tau:2;q*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=632
quadratic,2,q*rho + 2*q*tau + 2*q*eta,3,q*rho:1;q*tau:2;q*eta:2,30,29,75,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=835
quadratic,2,2*q*rho - 2*q*tau - q*eta,3,q*rho:2;q*tau:-2;q*eta:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1000
quadratic,2,2*q*rho - 2*q*tau + q*eta,3,q*rho:2;q*tau:-2;q*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=177
quadratic,2,2*q*rho - q*tau - 2*q*eta,3,q*rho:2;q*tau:-1;q*eta:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=125
quadratic,2,2*q*rho - q*tau - q*eta,3,q*rho:2;q*tau:-1;q*eta:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=328
quadratic,2,2*q*rho - q*tau + q*eta,3,q*rho:2;q*tau:-1;q*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=734
quadratic,2,2*q*rho - q*tau + 2*q*eta,3,q*rho:2;q*tau:-1;q*eta:2,30,30,75,135,228,363,364,0,0,X=1024;n=1773;p=1229;residue=937
quadratic,2,2*q*rho + q*tau - 2*q*eta,3,q*rho:2;q*tau:1;q*eta:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=10
quadratic,2,2*q*rho + q*tau - q*eta,3,q*rho:2;q*tau:1;q*eta:-1,28,30,75,133,234,367,368,0,0,X=1024;n=1773;p=1229;residue=213
quadratic,2,2*q*rho + q*tau + q*eta,3,q*rho:2;q*tau:1;q*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=619
quadratic,2,2*q*rho + q*tau + 2*q*eta,3,q*rho:2;q*tau:1;q*eta:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=822
quadratic,2,2*q*rho + 2*q*tau - q*eta,3,q*rho:2;q*tau:2;q*eta:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=770
quadratic,2,2*q*rho + 2*q*tau + q*eta,3,q*rho:2;q*tau:2;q*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1176
quadratic,2,q*rho - 2*q*tau - 2*q*jet_u,3,q*rho:1;q*tau:-2;q*jet_u:-2,30,30,75,135,234,369,368,0,0,X=1024;n=1773;p=1229;residue=806
quadratic,2,q*rho - 2*q*tau - q*jet_u,3,q*rho:1;q*tau:-2;q*jet_u:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=118
quadratic,2,q*rho - 2*q*tau + q*jet_u,3,q*rho:1;q*tau:-2;q*jet_u:1,30,30,75,135,233,368,370,0,0,X=1024;n=1773;p=1229;residue=1200
quadratic,2,q*rho - 2*q*tau + 2*q*jet_u,3,q*rho:1;q*tau:-2;q*jet_u:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=512
quadratic,2,q*rho - q*tau - 2*q*jet_u,3,q*rho:1;q*tau:-1;q*jet_u:-2,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=134
quadratic,2,q*rho - q*tau - q*jet_u,3,q*rho:1;q*tau:-1;q*jet_u:-1,29,30,75,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=675
quadratic,2,q*rho - q*tau + q*jet_u,3,q*rho:1;q*tau:-1;q*jet_u:1,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=528
quadratic,2,q*rho - q*tau + 2*q*jet_u,3,q*rho:1;q*tau:-1;q*jet_u:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1069
quadratic,2,q*rho + q*tau - 2*q*jet_u,3,q*rho:1;q*tau:1;q*jet_u:-2,30,30,74,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=19
quadratic,2,q*rho + q*tau - q*jet_u,3,q*rho:1;q*tau:1;q*jet_u:-1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=560
quadratic,2,q*rho + q*tau + q*jet_u,3,q*rho:1;q*tau:1;q*jet_u:1,29,30,74,133,233,366,370,0,0,X=1024;n=1773;p=1229;residue=413
quadratic,2,q*rho + q*tau + 2*q*jet_u,3,q*rho:1;q*tau:1;q*jet_u:2,29,30,74,133,233,366,369,0,0,X=1024;n=1773;p=1229;residue=954
quadratic,2,q*rho + 2*q*tau - 2*q*jet_u,3,q*rho:1;q*tau:2;q*jet_u:-2,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=576
quadratic,2,q*rho + 2*q*tau - q*jet_u,3,q*rho:1;q*tau:2;q*jet_u:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1117
quadratic,2,q*rho + 2*q*tau + q*jet_u,3,q*rho:1;q*tau:2;q*jet_u:1,30,30,74,134,233,367,369,0,0,X=1024;n=1773;p=1229;residue=970
quadratic,2,q*rho + 2*q*tau + 2*q*jet_u,3,q*rho:1;q*tau:2;q*jet_u:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=282
quadratic,2,2*q*rho - 2*q*tau - q*jet_u,3,q*rho:2;q*tau:-2;q*jet_u:-1,30,29,75,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=662
quadratic,2,2*q*rho - 2*q*tau + q*jet_u,3,q*rho:2;q*tau:-2;q*jet_u:1,30,30,75,135,233,368,369,0,0,X=1024;n=1773;p=1229;residue=515
quadratic,2,2*q*rho - q*tau - 2*q*jet_u,3,q*rho:2;q*tau:-1;q*jet_u:-2,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=678
quadratic,2,2*q*rho - q*tau - q*jet_u,3,q*rho:2;q*tau:-1;q*jet_u:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1219
quadratic,2,2*q*rho - q*tau + q*jet_u,3,q*rho:2;q*tau:-1;q*jet_u:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1072
quadratic,2,2*q*rho - q*tau + 2*q*jet_u,3,q*rho:2;q*tau:-1;q*jet_u:2,30,30,74,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=384
quadratic,2,2*q*rho + q*tau - 2*q*jet_u,3,q*rho:2;q*tau:1;q*jet_u:-2,29,30,75,134,234,368,368,0,0,X=1024;n=1773;p=1229;residue=563
quadratic,2,2*q*rho + q*tau - q*jet_u,3,q*rho:2;q*tau:1;q*jet_u:-1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=1104
quadratic,2,2*q*rho + q*tau + q*jet_u,3,q*rho:2;q*tau:1;q*jet_u:1,30,30,75,135,233,368,370,0,0,X=1024;n=1773;p=1229;residue=957
quadratic,2,2*q*rho + q*tau + 2*q*jet_u,3,q*rho:2;q*tau:1;q*jet_u:2,30,29,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=269
quadratic,2,2*q*rho + 2*q*tau - q*jet_u,3,q*rho:2;q*tau:2;q*jet_u:-1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=432
quadratic,2,2*q*rho + 2*q*tau + q*jet_u,3,q*rho:2;q*tau:2;q*jet_u:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=285
quadratic,2,q*rho - 2*q*tau - 2*rho*rho,3,q*rho:1;q*tau:-2;rho*rho:-2,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=1165
quadratic,2,q*rho - 2*q*tau - rho*rho,3,q*rho:1;q*tau:-2;rho*rho:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=912
quadratic,2,q*rho - 2*q*tau + rho*rho,3,q*rho:1;q*tau:-2;rho*rho:1,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=406
quadratic,2,q*rho - 2*q*tau + 2*rho*rho,3,q*rho:1;q*tau:-2;rho*rho:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=153
quadratic,2,q*rho - q*tau - 2*rho*rho,3,q*rho:1;q*tau:-1;rho*rho:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=493
quadratic,2,q*rho - q*tau - rho*rho,3,q*rho:1;q*tau:-1;rho*rho:-1,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=240
quadratic,2,q*rho - q*tau + rho*rho,3,q*rho:1;q*tau:-1;rho*rho:1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=963
quadratic,2,q*rho - q*tau + 2*rho*rho,3,q*rho:1;q*tau:-1;rho*rho:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=710
quadratic,2,q*rho + q*tau - 2*rho*rho,3,q*rho:1;q*tau:1;rho*rho:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=378
quadratic,2,q*rho + q*tau - rho*rho,3,q*rho:1;q*tau:1;rho*rho:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=125
quadratic,2,q*rho + q*tau + rho*rho,3,q*rho:1;q*tau:1;rho*rho:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=848
quadratic,2,q*rho + q*tau + 2*rho*rho,3,q*rho:1;q*tau:1;rho*rho:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=595
quadratic,2,q*rho + 2*q*tau - 2*rho*rho,3,q*rho:1;q*tau:2;rho*rho:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=935
quadratic,2,q*rho + 2*q*tau - rho*rho,3,q*rho:1;q*tau:2;rho*rho:-1,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=682
quadratic,2,q*rho + 2*q*tau + rho*rho,3,q*rho:1;q*tau:2;rho*rho:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=176
quadratic,2,q*rho + 2*q*tau + 2*rho*rho,3,q*rho:1;q*tau:2;rho*rho:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1152
quadratic,2,2*q*rho - 2*q*tau - rho*rho,3,q*rho:2;q*tau:-2;rho*rho:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=227
quadratic,2,2*q*rho - 2*q*tau + rho*rho,3,q*rho:2;q*tau:-2;rho*rho:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=950
quadratic,2,2*q*rho - q*tau - 2*rho*rho,3,q*rho:2;q*tau:-1;rho*rho:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1037
quadratic,2,2*q*rho - q*tau - rho*rho,3,q*rho:2;q*tau:-1;rho*rho:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=784
quadratic,2,2*q*rho - q*tau + rho*rho,3,q*rho:2;q*tau:-1;rho*rho:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=278
quadratic,2,2*q*rho - q*tau + 2*rho*rho,3,q*rho:2;q*tau:-1;rho*rho:2,30,30,74,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=25
quadratic,2,2*q*rho + q*tau - 2*rho*rho,3,q*rho:2;q*tau:1;rho*rho:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=922
quadratic,2,2*q*rho + q*tau - rho*rho,3,q*rho:2;q*tau:1;rho*rho:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=669
quadratic,2,2*q*rho + q*tau + rho*rho,3,q*rho:2;q*tau:1;rho*rho:1,30,30,74,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=163
quadratic,2,2*q*rho + q*tau + 2*rho*rho,3,q*rho:2;q*tau:1;rho*rho:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1139
quadratic,2,2*q*rho + 2*q*tau - rho*rho,3,q*rho:2;q*tau:2;rho*rho:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=1226
quadratic,2,2*q*rho + 2*q*tau + rho*rho,3,q*rho:2;q*tau:2;rho*rho:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=720
quadratic,2,q*rho - 2*q*tau - 2*rho*tau,3,q*rho:1;q*tau:-2;rho*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=540
quadratic,2,q*rho - 2*q*tau - rho*tau,3,q*rho:1;q*tau:-2;rho*tau:-1,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=1214
quadratic,2,q*rho - 2*q*tau + rho*tau,3,q*rho:1;q*tau:-2;rho*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=104
quadratic,2,q*rho - 2*q*tau + 2*rho*tau,3,q*rho:1;q*tau:-2;rho*tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=778
quadratic,2,q*rho - q*tau - 2*rho*tau,3,q*rho:1;q*tau:-1;rho*tau:-2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=1097
quadratic,2,q*rho - q*tau - rho*tau,3,q*rho:1;q*tau:-1;rho*tau:-1,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=542
quadratic,2,q*rho - q*tau + rho*tau,3,q*rho:1;q*tau:-1;rho*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=661
quadratic,2,q*rho - q*tau + 2*rho*tau,3,q*rho:1;q*tau:-1;rho*tau:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=106
quadratic,2,q*rho + q*tau - 2*rho*tau,3,q*rho:1;q*tau:1;rho*tau:-2,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=982
quadratic,2,q*rho + q*tau - rho*tau,3,q*rho:1;q*tau:1;rho*tau:-1,30,30,74,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=427
quadratic,2,q*rho + q*tau + rho*tau,3,q*rho:1;q*tau:1;rho*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=546
quadratic,2,q*rho + q*tau + 2*rho*tau,3,q*rho:1;q*tau:1;rho*tau:2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=1220
quadratic,2,q*rho + 2*q*tau - 2*rho*tau,3,q*rho:1;q*tau:2;rho*tau:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=310
quadratic,2,q*rho + 2*q*tau - rho*tau,3,q*rho:1;q*tau:2;rho*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=984
quadratic,2,q*rho + 2*q*tau + rho*tau,3,q*rho:1;q*tau:2;rho*tau:1,29,29,75,133,235,368,368,0,0,X=1024;n=1773;p=1229;residue=1103
quadratic,2,q*rho + 2*q*tau + 2*rho*tau,3,q*rho:1;q*tau:2;rho*tau:2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=548
quadratic,2,2*q*rho - 2*q*tau - rho*tau,3,q*rho:2;q*tau:-2;rho*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=529
quadratic,2,2*q*rho - 2*q*tau + rho*tau,3,q*rho:2;q*tau:-2;rho*tau:1,28,30,75,133,234,367,370,0,0,X=1024;n=1773;p=1229;residue=648
quadratic,2,2*q*rho - q*tau - 2*rho*tau,3,q*rho:2;q*tau:-1;rho*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=412
quadratic,2,2*q*rho - q*tau - rho*tau,3,q*rho:2;q*tau:-1;rho*tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1086
quadratic,2,2*q*rho - q*tau + rho*tau,3,q*rho:2;q*tau:-1;rho*tau:1,30,30,74,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=1205
quadratic,2,2*q*rho - q*tau + 2*rho*tau,3,q*rho:2;q*tau:-1;rho*tau:2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=650
quadratic,2,2*q*rho + q*tau - 2*rho*tau,3,q*rho:2;q*tau:1;rho*tau:-2,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=297
quadratic,2,2*q*rho + q*tau - rho*tau,3,q*rho:2;q*tau:1;rho*tau:-1,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=971
quadratic,2,2*q*rho + q*tau + rho*tau,3,q*rho:2;q*tau:1;rho*tau:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1090
quadratic,2,2*q*rho + q*tau + 2*rho*tau,3,q*rho:2;q*tau:1;rho*tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=535
quadratic,2,2*q*rho + 2*q*tau - rho*tau,3,q*rho:2;q*tau:2;rho*tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=299
quadratic,2,2*q*rho + 2*q*tau + rho*tau,3,q*rho:2;q*tau:2;rho*tau:1,29,30,74,133,234,367,370,0,0,X=1024;n=1773;p=1229;residue=418
quadratic,2,q*rho - 2*q*tau - 2*rho*eta,3,q*rho:1;q*tau:-2;rho*eta:-2,30,30,75,135,233,368,370,0,0,X=1024;n=1773;p=1229;residue=1015
quadratic,2,q*rho - 2*q*tau - rho*eta,3,q*rho:1;q*tau:-2;rho*eta:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=837
quadratic,2,q*rho - 2*q*tau + rho*eta,3,q*rho:1;q*tau:-2;rho*eta:1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=481
quadratic,2,q*rho - 2*q*tau + 2*rho*eta,3,q*rho:1;q*tau:-2;rho*eta:2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=303
quadratic,2,q*rho - q*tau - 2*rho*eta,3,q*rho:1;q*tau:-1;rho*eta:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=343
quadratic,2,q*rho - q*tau - rho*eta,3,q*rho:1;q*tau:-1;rho*eta:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=165
quadratic,2,q*rho - q*tau + rho*eta,3,q*rho:1;q*tau:-1;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1038
quadratic,2,q*rho - q*tau + 2*rho*eta,3,q*rho:1;q*tau:-1;rho*eta:2,30,30,75,135,233,368,370,0,0,X=1024;n=1773;p=1229;residue=860
quadratic,2,q*rho + q*tau - 2*rho*eta,3,q*rho:1;q*tau:1;rho*eta:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=228
quadratic,2,q*rho + q*tau - rho*eta,3,q*rho:1;q*tau:1;rho*eta:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=50
quadratic,2,q*rho + q*tau + rho*eta,3,q*rho:1;q*tau:1;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=923
quadratic,2,q*rho + q*tau + 2*rho*eta,3,q*rho:1;q*tau:1;rho*eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=745
quadratic,2,q*rho + 2*q*tau - 2*rho*eta,3,q*rho:1;q*tau:2;rho*eta:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=785
quadratic,2,q*rho + 2*q*tau - rho*eta,3,q*rho:1;q*tau:2;rho*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=607
quadratic,2,q*rho + 2*q*tau + rho*eta,3,q*rho:1;q*tau:2;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=251
quadratic,2,q*rho + 2*q*tau + 2*rho*eta,3,q*rho:1;q*tau:2;rho*eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=73
quadratic,2,2*q*rho - 2*q*tau - rho*eta,3,q*rho:2;q*tau:-2;rho*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=152
quadratic,2,2*q*rho - 2*q*tau + rho*eta,3,q*rho:2;q*tau:-2;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1025
quadratic,2,2*q*rho - q*tau - 2*rho*eta,3,q*rho:2;q*tau:-1;rho*eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=887
quadratic,2,2*q*rho - q*tau - rho*eta,3,q*rho:2;q*tau:-1;rho*eta:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=709
quadratic,2,2*q*rho - q*tau + rho*eta,3,q*rho:2;q*tau:-1;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=353
quadratic,2,2*q*rho - q*tau + 2*rho*eta,3,q*rho:2;q*tau:-1;rho*eta:2,30,30,74,134,235,369,368,0,0,X=1024;n=1773;p=1229;residue=175
quadratic,2,2*q*rho + q*tau - 2*rho*eta,3,q*rho:2;q*tau:1;rho*eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=772
quadratic,2,2*q*rho + q*tau - rho*eta,3,q*rho:2;q*tau:1;rho*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=594
quadratic,2,2*q*rho + q*tau + rho*eta,3,q*rho:2;q*tau:1;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=238
quadratic,2,2*q*rho + q*tau + 2*rho*eta,3,q*rho:2;q*tau:1;rho*eta:2,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=60
quadratic,2,2*q*rho + 2*q*tau - rho*eta,3,q*rho:2;q*tau:2;rho*eta:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=1151
quadratic,2,2*q*rho + 2*q*tau + rho*eta,3,q*rho:2;q*tau:2;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=795
quadratic,2,q*rho - 2*q*tau - 2*rho*jet_u,3,q*rho:1;q*tau:-2;rho*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=742
quadratic,2,q*rho - 2*q*tau - rho*jet_u,3,q*rho:1;q*tau:-2;rho*jet_u:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=86
quadratic,2,q*rho - 2*q*tau + rho*jet_u,3,q*rho:1;q*tau:-2;rho*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=3
quadratic,2,q*rho - 2*q*tau + 2*rho*jet_u,3,q*rho:1;q*tau:-2;rho*jet_u:2,29,30,75,134,235,369,368,0,0,X=1024;n=1773;p=1229;residue=576
quadratic,2,q*rho - q*tau - 2*rho*jet_u,3,q*rho:1;q*tau:-1;rho*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=70
quadratic,2,q*rho - q*tau - rho*jet_u,3,q*rho:1;q*tau:-1;rho*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=643
quadratic,2,q*rho - q*tau + rho*jet_u,3,q*rho:1;q*tau:-1;rho*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=560
quadratic,2,q*rho - q*tau + 2*rho*jet_u,3,q*rho:1;q*tau:-1;rho*jet_u:2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=1133
quadratic,2,q*rho + q*tau - 2*rho*jet_u,3,q*rho:1;q*tau:1;rho*jet_u:-2,29,30,74,133,234,367,369,0,0,X=1024;n=1773;p=1229;residue=1184
quadratic,2,q*rho + q*tau - rho*jet_u,3,q*rho:1;q*tau:1;rho*jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=528
quadratic,2,q*rho + q*tau + rho*jet_u,3,q*rho:1;q*tau:1;rho*jet_u:1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=445
quadratic,2,q*rho + q*tau + 2*rho*jet_u,3,q*rho:1;q*tau:1;rho*jet_u:2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=1018
quadratic,2,q*rho + 2*q*tau - 2*rho*jet_u,3,q*rho:1;q*tau:2;rho*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=512
